NZ_CP042858.1	gb|D37826.1|+|1070-2195|ARO:3002812|pp-flo	98.760	1129	7	5	5006169	5007295	1124	1	0.0	2001
NZ_CP042858.1	gb|D37826.1|+|1070-2195|ARO:3002812|pp-flo	98.583	1129	9	5	4536890	4538016	1124	1	0.0	1989
NZ_CP042858.1	gb|V01499.1|+|230-1256|ARO:3002655|APH(4)-Ia	100.000	1026	0	0	4527612	4528637	1	1026	0.0	1895
NZ_CP042858.1	gb|AF099140.1|+|136-1363|ARO:3002826|EreA2	94.540	1227	61	2	4512956	4514176	1227	1	0.0	1890
NZ_CP042858.1	gb|D16251.1|-|1625-2531|ARO:3000316|mphA	100.000	906	0	0	4618286	4619191	1	906	0.0	1674
NZ_CP042858.1	gb|D16251.1|-|1625-2531|ARO:3000316|mphA	100.000	906	0	0	4636743	4637648	1	906	0.0	1674
NZ_CP042858.1	gb|D16251.1|-|1625-2531|ARO:3000316|mphA	100.000	906	0	0	4840469	4841374	1	906	0.0	1674
NZ_CP042858.1	gb|D16251.1|-|1625-2531|ARO:3000316|mphA	99.451	911	0	5	4861920	4862830	1	906	0.0	1650
NZ_CP042858.1	gb|EF418608.1|+|9-885|ARO:3001926|CTX-M-65	100.000	876	0	0	4547007	4547882	1	876	0.0	1618
NZ_CP042858.1	gb|KJ020574.1|+|244-1120|ARO:3002006|CTX-M-148	99.886	876	1	0	4547007	4547882	1	876	0.0	1613
NZ_CP042858.1	gb|FJ907381.1|+|0-876|ARO:3001950|CTX-M-90	99.886	876	1	0	4547007	4547882	1	876	0.0	1613
NZ_CP042858.1	gb|AY143430.1|+|0-876|ARO:3001886|CTX-M-24	99.886	876	1	0	4547007	4547882	1	876	0.0	1613
NZ_CP042858.1	gb|NG_052902.1|+|0-876|ARO:3005619|CTX-M-196	99.772	876	2	0	4547007	4547882	1	876	0.0	1607
NZ_CP042858.1	gb|HM803271.1|+|0-876|ARO:3001958|CTX-M-99	99.772	876	2	0	4547007	4547882	1	876	0.0	1607
NZ_CP042858.1	gb|AF252622.2|+|1740-2616|ARO:3001877|CTX-M-14	99.772	876	2	0	4547007	4547882	1	876	0.0	1607
NZ_CP042858.1	gb|EU545409.1|+|80-956|ARO:3001947|CTX-M-87	99.772	876	2	0	4547007	4547882	1	876	0.0	1607
NZ_CP042858.1	gb|HM755448.1|+|244-1120|ARO:3001957|CTX-M-98	99.772	876	2	0	4547007	4547882	1	876	0.0	1607
NZ_CP042858.1	gb|JN790863.1|+|232-1108|ARO:3001981|CTX-M-122	99.772	876	2	0	4547007	4547882	1	876	0.0	1607
NZ_CP042858.1	gb|KF513180.1|+|0-876|ARO:3002005|CTX-M-147	99.772	876	2	0	4547007	4547882	1	876	0.0	1607
NZ_CP042858.1	gb|JQ724542.1|+|174-1050|ARO:3001984|CTX-M-125	99.772	876	2	0	4547007	4547882	1	876	0.0	1607
NZ_CP042858.1	gb|NG_068169.1|+|0-876|ARO:3005658|CTX-M-235	99.658	876	3	0	4547007	4547882	1	876	0.0	1602
NZ_CP042858.1	gb|NG_063838.1|+|0-876|ARO:3005638|CTX-M-215	99.658	876	3	0	4547007	4547882	1	876	0.0	1602
NZ_CP042858.1	gb|NG_055502.1|+|0-876|ARO:3005624|CTX-M-201	99.658	876	3	0	4547007	4547882	1	876	0.0	1602
NZ_CP042858.1	gb|NG_054687.1|+|0-876|ARO:3005621|CTX-M-198	99.658	876	3	0	4547007	4547882	1	876	0.0	1602
NZ_CP042858.1	gb|NG_056165.1|+|0-876|ARO:3005614|CTX-M-191	99.658	876	3	0	4547007	4547882	1	876	0.0	1602
NZ_CP042858.1	gb|NG_048953.1|+|0-876|ARO:3005591|CTX-M-168	99.658	876	3	0	4547007	4547882	1	876	0.0	1602
NZ_CP042858.1	gb|NG_068166.1|+|100-976|ARO:3001998|CTX-M-140	99.658	876	3	0	4547007	4547882	1	876	0.0	1602
NZ_CP042858.1	gb|HQ833652.1|+|235-1111|ARO:3001963|CTX-M-104	99.658	876	3	0	4547007	4547882	1	876	0.0	1602
NZ_CP042858.1	gb|FJ214366.1|+|0-876|ARO:3001944|CTX-M-83	99.658	876	3	0	4547007	4547882	1	876	0.0	1602
NZ_CP042858.1	gb|JF274243.1|+|0-876|ARO:3001971|CTX-M-111	99.658	876	3	0	4547007	4547882	1	876	0.0	1602
NZ_CP042858.1	gb|AY156923.1|+|0-876|ARO:3001889|CTX-M-27	99.658	876	3	0	4547007	4547882	1	876	0.0	1602
NZ_CP042858.1	gb|FJ214367.1|+|0-876|ARO:3001945|CTX-M-84	99.658	876	3	0	4547007	4547882	1	876	0.0	1602
NZ_CP042858.1	gb|FJ214368.1|+|0-876|ARO:3002495|CTX-M-85	99.658	876	3	0	4547007	4547882	1	876	0.0	1602
NZ_CP042858.1	gb|EF581888.1|+|0-876|ARO:3001928|CTX-M-67	99.658	876	3	0	4547007	4547882	1	876	0.0	1602
NZ_CP042858.1	gb|HQ833651.1|+|244-1120|ARO:3001965|CTX-M-105	99.658	876	3	0	4547007	4547882	1	876	0.0	1602
NZ_CP042858.1	gb|FJ214369.1|+|0-876|ARO:3001946|CTX-M-86	99.658	876	3	0	4547007	4547882	1	876	0.0	1602
NZ_CP042858.1	gb|JF274247.1|+|0-876|ARO:3001973|CTX-M-113	99.658	876	3	0	4547007	4547882	1	876	0.0	1602
NZ_CP042858.1	gb|AY847144.1|+|81-957|ARO:3001910|CTX-M-48	99.658	876	3	0	4547007	4547882	1	876	0.0	1602
NZ_CP042858.1	gb|AY847143.1|+|82-958|ARO:3001909|CTX-M-47	99.658	876	3	0	4547007	4547882	1	876	0.0	1602
NZ_CP042858.1	gb|AY822595.1|+|22-898|ARO:3001900|CTX-M-38	99.658	876	3	0	4547007	4547882	1	876	0.0	1602
NZ_CP042858.1	gb|AF325134.1|+|0-876|ARO:3001881|CTX-M-19	99.658	876	3	0	4547007	4547882	1	876	0.0	1602
NZ_CP042858.1	gb|AY847146.1|+|82-958|ARO:3001912|CTX-M-50	99.658	876	3	0	4547007	4547882	1	876	0.0	1602
NZ_CP042858.1	gb|JF274246.1|+|0-876|ARO:3001972|CTX-M-112	99.658	876	3	0	4547007	4547882	1	876	0.0	1602
NZ_CP042858.1	gb|NG_049025.1|+|100-976|ARO:3001934|CTX-M-73	99.657	874	3	0	4547007	4547880	1	874	0.0	1598
NZ_CP042858.1	gb|KP128034.1|+|0-876|ARO:3003169|CTX-M-161	99.543	876	4	0	4547007	4547882	1	876	0.0	1598
NZ_CP042858.1	gb|NG_070784.1|+|0-876|ARO:3005665|CTX-M-242	99.543	876	4	0	4547007	4547882	1	876	0.0	1596
NZ_CP042858.1	gb|NG_070733.1|+|0-876|ARO:3005663|CTX-M-240	99.543	876	4	0	4547007	4547882	1	876	0.0	1596
NZ_CP042858.1	gb|NG_067142.1|+|0-876|ARO:3005656|CTX-M-233	99.543	876	4	0	4547007	4547882	1	876	0.0	1596
NZ_CP042858.1	gb|NG_052901.1|+|0-876|ARO:3005618|CTX-M-195	99.543	876	4	0	4547007	4547882	1	876	0.0	1596
NZ_CP042858.1	gb|NG_056166.1|+|0-876|ARO:3005615|CTX-M-192	99.543	876	4	0	4547007	4547882	1	876	0.0	1596
NZ_CP042858.1	gb|NG_048959.1|+|0-876|ARO:3005597|CTX-M-174	99.543	876	4	0	4547007	4547882	1	876	0.0	1596
NZ_CP042858.1	gb|JX017364.1|+|238-1114|ARO:3001988|CTX-M-129	99.543	876	4	0	4547007	4547882	1	876	0.0	1596
NZ_CP042858.1	gb|AY033516.1|+|2835-3711|ARO:3001880|CTX-M-17	99.543	876	4	0	4547007	4547882	1	876	0.0	1596
NZ_CP042858.1	gb|JX896165.1|+|0-876|ARO:3001992|CTX-M-134	99.543	876	4	0	4547007	4547882	1	876	0.0	1596
NZ_CP042858.1	gb|LN515533.1|+|0-867|ARO:3003154|SHV-187	99.885	867	1	0	2657715	2658581	1	867	0.0	1596
NZ_CP042858.1	gb|HQ166709.1|+|0-876|ARO:3001953|CTX-M-93	99.543	876	4	0	4547007	4547882	1	876	0.0	1596
NZ_CP042858.1	gb|HQ398215.1|+|244-1120|ARO:3001961|CTX-M-102	99.543	876	4	0	4547007	4547882	1	876	0.0	1596
NZ_CP042858.1	gb|AY847145.1|+|81-957|ARO:3001911|CTX-M-49	99.543	876	4	0	4547007	4547882	1	876	0.0	1596
NZ_CP042858.1	gb|AB976602.1|+|135-1011|ARO:3003167|CTX-M-159	99.543	876	4	0	4547007	4547882	1	876	0.0	1596
NZ_CP042858.1	gb|AB703103.1|+|0-876|ARO:3001985|CTX-M-126	99.543	876	4	0	4547007	4547882	1	876	0.0	1596
NZ_CP042858.1	gb|JN790862.1|+|244-1120|ARO:3001980|CTX-M-121	99.543	876	4	0	4547007	4547882	1	876	0.0	1596
NZ_CP042858.1	gb|NG_070732.1|+|0-876|ARO:3005662|CTX-M-239	99.429	876	5	0	4547007	4547882	1	876	0.0	1591
NZ_CP042858.1	gb|NG_062275.1|+|0-876|ARO:3005646|CTX-M-223	99.429	876	5	0	4547007	4547882	1	876	0.0	1591
NZ_CP042858.1	gb|NG_057473.1|+|0-876|ARO:3005636|CTX-M-213	99.429	876	5	0	4547007	4547882	1	876	0.0	1591
NZ_CP042858.1	gb|MF804906.1|+|0-867|ARO:3005253|SHV-202	99.769	867	2	0	2657715	2658581	1	867	0.0	1591
NZ_CP042858.1	gb|DQ211987.1|+|0-876|ARO:3001913|CTX-M-51	99.429	876	5	0	4547007	4547882	1	876	0.0	1591
NZ_CP042858.1	gb|JF274242.1|+|1-877|ARO:3001970|CTX-M-110	99.655	870	3	0	4547007	4547876	1	870	0.0	1591
NZ_CP042858.1	gb|AY847147.1|+|81-957|ARO:3001908|CTX-M-46	99.429	876	5	0	4547007	4547882	1	876	0.0	1591
NZ_CP042858.1	gb|JX017365.1|+|244-1120|ARO:3001989|CTX-M-130	99.429	876	5	0	4547007	4547882	1	876	0.0	1591
NZ_CP042858.1	gb|AM176558.2|+|0-861|ARO:3001137|SHV-83	100.000	859	0	0	2657723	2658581	3	861	0.0	1587
NZ_CP042858.1	gb|AL513383.1|+|161910-162771|ARO:3000873|TEM-1	99.884	861	1	0	4832718	4833578	861	1	0.0	1585
NZ_CP042858.1	gb|AAAGNS010000063.1|-|144-1005|ARO:3000966|TEM-103	99.884	861	1	0	4832718	4833578	861	1	0.0	1585
NZ_CP042858.1	gb|OM617737.1|+|0-861|ARO:3007454|TEM-245	99.884	861	1	0	4832718	4833578	861	1	0.0	1585
NZ_CP042858.1	gb|NG_050009.1|+|100-961|ARO:3001341|SHV-132	99.884	861	1	0	2657721	2658581	1	861	0.0	1585
NZ_CP042858.1	gb|NG_057609.1|+|0-861|ARO:3005265|TEM-234	99.884	861	1	0	4832718	4833578	861	1	0.0	1585
NZ_CP042858.1	gb|NG_068213.1|+|100-961|ARO:3000901|TEM-31	99.884	861	1	0	4832718	4833578	861	1	0.0	1585
NZ_CP042858.1	gb|NG_050059.1|+|0-861|ARO:3005237|SHV-1b-b	99.884	861	1	0	2657721	2658581	1	861	0.0	1585
NZ_CP042858.1	gb|NG_068038.1|+|0-861|ARO:3005259|TEM-228	99.884	861	1	0	4832718	4833578	861	1	0.0	1585
NZ_CP042858.1	gb|EU022314.1|+|0-861|ARO:3004623|AAC(3)-IId	99.884	861	1	0	4881427	4882287	861	1	0.0	1585
NZ_CP042858.1	gb|EU022314.1|+|0-861|ARO:3004623|AAC(3)-IId	99.884	861	1	0	4838550	4839410	861	1	0.0	1585
NZ_CP042858.1	gb|EU022314.1|+|0-861|ARO:3004623|AAC(3)-IId	99.884	861	1	0	4614371	4615231	1	861	0.0	1585
NZ_CP042858.1	gb|EU022314.1|+|0-861|ARO:3004623|AAC(3)-IId	99.884	861	1	0	4632828	4633688	1	861	0.0	1585
NZ_CP042858.1	gb|EU022314.1|+|0-861|ARO:3004623|AAC(3)-IId	98.511	873	1	12	4859983	4860855	861	1	0.0	1530
NZ_CP042858.1	gb|KP050492.1|+|0-861|ARO:3001392|TEM-215	99.884	861	1	0	4832718	4833578	861	1	0.0	1585
NZ_CP042858.1	gb|AF516720.1|+|214-1075|ARO:3000968|TEM-105	99.884	861	1	0	4832718	4833578	861	1	0.0	1585
NZ_CP042858.1	gb|AF190694.1|+|208-1069|ARO:3000942|TEM-76	99.884	861	1	0	4832718	4833578	861	1	0.0	1585
NZ_CP042858.1	gb|KC865667.1|+|183-1044|ARO:3001385|TEM-208	99.884	861	1	0	4832718	4833578	861	1	0.0	1585
NZ_CP042858.1	gb|AF188199.1|+|214-1075|ARO:3000936|TEM-70	99.884	861	1	0	4832718	4833578	861	1	0.0	1585
NZ_CP042858.1	gb|HQ913565.1|+|0-870|ARO:3001966|CTX-M-106	99.540	870	4	0	4547007	4547876	1	870	0.0	1585
NZ_CP042858.1	gb|AY368236.1|+|0-861|ARO:3000989|TEM-127	99.884	861	1	0	4832718	4833578	861	1	0.0	1585
NZ_CP042858.1	gb|AB372881.1|+|8-869|ARO:3001160|SHV-111	99.884	861	1	0	2657721	2658581	1	861	0.0	1585
NZ_CP042858.1	gb|AJ634602.1|-|7839-8700|ARO:3000999|TEM-135	99.884	861	1	0	4832718	4833578	861	1	0.0	1585
NZ_CP042858.1	gb|DQ075245.1|+|217-1078|ARO:3001006|TEM-143	99.884	861	1	0	4832718	4833578	861	1	0.0	1585
NZ_CP042858.1	gb|AF252623.2|+|0-876|ARO:3001876|CTX-M-13	99.315	876	6	0	4547007	4547882	1	876	0.0	1585
NZ_CP042858.1	gb|JN227084.1|+|308-1169|ARO:3001046|TEM-186	99.884	861	1	0	4832718	4833578	861	1	0.0	1585
NZ_CP042858.1	gb|HG934763.1|+|0-861|ARO:3001394|TEM-217	99.884	861	1	0	4832718	4833578	861	1	0.0	1585
NZ_CP042858.1	gb|AJ437107.1|+|208-1069|ARO:3000900|TEM-30	99.884	861	1	0	4832718	4833578	861	1	0.0	1585
NZ_CP042858.1	gb|EU136031.3|+|0-876|ARO:3001942|CTX-M-81	99.315	876	6	0	4547007	4547882	1	876	0.0	1585
NZ_CP042858.1	gb|AJ308558.1|+|181-1042|ARO:3000962|TEM-95	99.884	861	1	0	4832718	4833578	861	1	0.0	1585
NZ_CP042858.1	gb|AY079099.1|+|148-1009|ARO:3001096|SHV-38	99.884	861	1	0	2657721	2658581	1	861	0.0	1585
NZ_CP042858.1	gb|AF174129.1|+|6335-7211|ARO:3001872|CTX-M-9	99.315	876	6	0	4547007	4547882	1	876	0.0	1585
NZ_CP042858.1	gb|AY368237.1|+|0-861|ARO:3000990|TEM-128	99.884	861	1	0	4832718	4833578	861	1	0.0	1585
NZ_CP042858.1	gb|GU371926.1|-|50304-51165|ARO:3000903|TEM-33	99.884	861	1	0	4832718	4833578	861	1	0.0	1585
NZ_CP042858.1	gb|KP050491.1|+|0-861|ARO:3001391|TEM-214	99.884	861	1	0	4832718	4833578	861	1	0.0	1585
NZ_CP042858.1	gb|FJ197316.1|+|0-861|ARO:3001032|TEM-166	99.884	861	1	0	4832718	4833578	861	1	0.0	1585
NZ_CP042858.1	gb|AM087454.1|+|208-1069|ARO:3001015|TEM-148	99.884	861	1	0	4832718	4833578	861	1	0.0	1585
NZ_CP042858.1	gb|GU550123.1|+|144-1005|ARO:3001041|TEM-176	99.884	861	1	0	4832718	4833578	861	1	0.0	1585
NZ_CP042858.1	gb|KC818234.1|+|0-861|ARO:3001384|TEM-207	99.884	861	1	0	4832718	4833578	861	1	0.0	1585
NZ_CP042858.1	gb|KC783461.1|+|0-861|ARO:3001383|TEM-206	99.884	861	1	0	4832718	4833578	861	1	0.0	1585
NZ_CP042858.1	gb|AB700703.1|+|161-1022|ARO:3001057|TEM-198	99.884	861	1	0	4832718	4833578	861	1	0.0	1585
NZ_CP042858.1	gb|KC292503.1|+|4334-5195|ARO:3000904|TEM-34	99.884	861	1	0	4832718	4833578	861	1	0.0	1585
NZ_CP042858.1	gb|OM617738.1|+|0-861|ARO:3007448|TEM-246	99.768	861	2	0	4832718	4833578	861	1	0.0	1580
NZ_CP042858.1	gb|NG_059336.1|+|100-976|ARO:3005642|CTX-M-219	99.201	876	7	0	4547007	4547882	1	876	0.0	1580
NZ_CP042858.1	gb|NG_057483.1|+|0-876|ARO:3005637|CTX-M-214	99.201	876	7	0	4547007	4547882	1	876	0.0	1580
NZ_CP042858.1	gb|NG_050243.1|+|100-961|ARO:3001387|TEM-210	99.768	861	2	0	4832718	4833578	861	1	0.0	1580
NZ_CP042858.1	gb|NG_068214.1|+|100-961|ARO:3000907|TEM-37	99.768	861	2	0	4832718	4833578	861	1	0.0	1580
NZ_CP042858.1	gb|NG_052650.1|+|0-861|ARO:3000906|TEM-36	99.768	861	2	0	4832718	4833578	861	1	0.0	1580
NZ_CP042858.1	gb|NG_050264.1|+|13-874|ARO:3000905|TEM-35	99.768	861	2	0	4832718	4833578	861	1	0.0	1580
NZ_CP042858.1	gb|NG_056417.1|+|0-861|ARO:3005261|TEM-230	99.768	861	2	0	4832718	4833578	861	1	0.0	1580
NZ_CP042858.1	gb|NG_051484.1|+|0-861|ARO:3005210|SHV-195	99.768	861	2	0	2657721	2658581	1	861	0.0	1580
NZ_CP042858.1	gb|NG_057472.1|+|0-861|ARO:3005263|TEM-232	99.768	861	2	0	4832718	4833578	861	1	0.0	1580
NZ_CP042858.1	gb|KM998962.1|+|0-861|ARO:3003158|TEM-220	99.768	861	2	0	4832718	4833578	861	1	0.0	1580
NZ_CP042858.1	gb|JQ034306.1|+|0-861|ARO:3001376|TEM-196	99.768	861	2	0	4832718	4833578	861	1	0.0	1580
NZ_CP042858.1	gb|FJ405211.1|+|0-861|ARO:3000926|TEM-57	99.768	861	2	0	4832718	4833578	861	1	0.0	1580
NZ_CP042858.1	gb|JQ926986.1|+|0-861|ARO:3001345|SHV-144	99.768	861	2	0	2657721	2658581	1	861	0.0	1580
NZ_CP042858.1	gb|EU274580.1|+|214-1075|ARO:3001030|TEM-164	99.768	861	2	0	4832718	4833578	861	1	0.0	1580
NZ_CP042858.1	gb|AY029068.1|+|0-876|ARO:3001879|CTX-M-16	99.201	876	7	0	4547007	4547882	1	876	0.0	1580
NZ_CP042858.1	gb|KF944358.1|+|0-861|ARO:3001393|TEM-216	99.768	861	2	0	4832718	4833578	861	1	0.0	1580
NZ_CP042858.1	gb|AM849805.1|+|262-1123|ARO:3000886|TEM-15	99.768	861	2	0	4832718	4833578	861	1	0.0	1580
NZ_CP042858.1	gb|AY956335.1|+|38-899|ARO:3001004|TEM-141	99.768	861	2	0	4832718	4833578	861	1	0.0	1580
NZ_CP042858.1	gb|AF516719.1|+|214-1075|ARO:3000967|TEM-104	99.768	861	2	0	4832718	4833578	861	1	0.0	1580
NZ_CP042858.1	gb|AM049399.1|+|0-861|ARO:3001007|TEM-144	99.768	861	2	0	4832718	4833578	861	1	0.0	1580
NZ_CP042858.1	gb|AF190692.1|+|208-1069|ARO:3000946|TEM-79	99.768	861	2	0	4832718	4833578	861	1	0.0	1580
NZ_CP042858.1	gb|AM176546.2|+|0-861|ARO:3001125|SHV-71	99.768	861	2	0	2657721	2658581	1	861	0.0	1580
NZ_CP042858.1	gb|U37195.1|+|75-936|ARO:3000898|TEM-28	99.768	861	2	0	4832718	4833578	861	1	0.0	1580
NZ_CP042858.1	gb|KF240808.1|+|0-861|ARO:3001386|TEM-209	99.768	861	2	0	4832718	4833578	861	1	0.0	1580
NZ_CP042858.1	gb|JQ388884.1|+|0-861|ARO:3001183|SHV-141	99.768	861	2	0	2657721	2658581	1	861	0.0	1580
NZ_CP042858.1	gb|DQ286729.1|+|0-861|ARO:3000924|TEM-55	99.768	861	2	0	4832718	4833578	861	1	0.0	1580
NZ_CP042858.1	gb|AF093512.1|+|197-1058|ARO:3000882|TEM-10	99.768	861	2	0	4832718	4833578	861	1	0.0	1580
NZ_CP042858.1	gb|JX310327.1|+|0-861|ARO:3001378|TEM-201	99.768	861	2	0	4832718	4833578	861	1	0.0	1580
NZ_CP042858.1	gb|AY101578.1|+|214-1075|ARO:3000969|TEM-106	99.768	861	2	0	4832718	4833578	861	1	0.0	1580
NZ_CP042858.1	gb|AY307100.1|+|0-861|ARO:3000984|TEM-122	99.768	861	2	0	4832718	4833578	861	1	0.0	1580
NZ_CP042858.1	gb|AY628199.1|+|203-1064|ARO:3000988|TEM-126	99.768	861	2	0	4832718	4833578	861	1	0.0	1580
NZ_CP042858.1	gb|JN051143.1|+|0-861|ARO:3001182|SHV-140	99.767	859	2	0	2657723	2658581	3	861	0.0	1576
NZ_CP042858.1	gb|NG_068211.1|+|100-961|ARO:3001165|SHV-116	99.652	861	3	0	2657721	2658581	1	861	0.0	1574
NZ_CP042858.1	gb|NG_070734.1|+|0-870|ARO:3005664|CTX-M-241	99.201	876	1	1	4547007	4547882	1	870	0.0	1574
NZ_CP042858.1	gb|NG_065939.1|+|0-861|ARO:3005272|TEM-242	99.652	861	3	0	4832718	4833578	861	1	0.0	1574
NZ_CP042858.1	gb|NG_059898.1|+|100-961|ARO:3005266|TEM-235	99.652	861	3	0	4832718	4833578	861	1	0.0	1574
NZ_CP042858.1	gb|NG_054684.1|+|0-861|ARO:3005257|TEM-226	99.652	861	3	0	4832718	4833578	861	1	0.0	1574
NZ_CP042858.1	gb|NG_050261.1|+|100-961|ARO:3000902|TEM-32	99.652	861	3	0	4832718	4833578	861	1	0.0	1574
NZ_CP042858.1	gb|NG_068215.1|+|100-961|ARO:3000877|TEM-5	99.652	861	3	0	4832718	4833578	861	1	0.0	1574
NZ_CP042858.1	gb|NG_062279.1|+|0-861|ARO:3005236|SHV-207	99.652	861	3	0	2657721	2658581	1	861	0.0	1574
NZ_CP042858.1	gb|NG_062291.1|+|0-861|ARO:3005231|SHV-219	99.652	861	3	0	2657721	2658581	1	861	0.0	1574
NZ_CP042858.1	gb|NG_051521.1|+|0-861|ARO:3005229|SHV-196	99.652	861	3	0	2657721	2658581	1	861	0.0	1574
NZ_CP042858.1	gb|NG_062278.1|+|0-861|ARO:3005227|SHV-206	99.652	861	3	0	2657721	2658581	1	861	0.0	1574
NZ_CP042858.1	gb|NG_055284.1|+|0-861|ARO:3005209|SHV-198	99.652	861	3	0	2657721	2658581	1	861	0.0	1574
NZ_CP042858.1	gb|KP050494.1|+|0-861|ARO:3003156|SHV-189	99.652	861	3	0	2657721	2658581	1	861	0.0	1574
NZ_CP042858.1	gb|DQ279850.1|+|0-861|ARO:3001014|TEM-147	99.652	861	3	0	4832718	4833578	861	1	0.0	1574
NZ_CP042858.1	gb|DAGGWD010000033.1|+|85-946|ARO:3001077|SHV-19	99.652	861	3	0	2657721	2658581	1	861	0.0	1574
NZ_CP042858.1	gb|FR717535.1|+|0-861|ARO:3000910|TEM-40	99.652	861	3	0	4832718	4833578	861	1	0.0	1574
NZ_CP042858.1	gb|KM114268.1|+|0-861|ARO:3003157|TEM-219	99.652	861	3	0	4832718	4833578	861	1	0.0	1574
NZ_CP042858.1	gb|JX870080.1|+|0-861|ARO:3001352|SHV-168	99.652	861	3	0	2657721	2658581	1	861	0.0	1574
NZ_CP042858.1	gb|Y17584.1|+|0-858|ARO:3000899|TEM-29	99.767	858	2	0	4832721	4833578	858	1	0.0	1574
NZ_CP042858.1	gb|JX268631.1|+|0-861|ARO:3001091|SHV-33	99.652	861	3	0	2657721	2658581	1	861	0.0	1574
NZ_CP042858.1	gb|EU815939.1|+|0-861|ARO:3001029|TEM-163	99.652	861	3	0	4832718	4833578	861	1	0.0	1574
NZ_CP042858.1	gb|AF226622.1|+|54-915|ARO:3001073|SHV-14	99.652	861	3	0	2657721	2658581	1	861	0.0	1574
NZ_CP042858.1	gb|AM176547.2|+|30-891|ARO:3001126|SHV-72	99.652	861	3	0	2657721	2658581	1	861	0.0	1574
NZ_CP042858.1	gb|AY661885.1|+|48-909|ARO:3001088|SHV-30	99.652	861	3	0	2657721	2658581	1	861	0.0	1574
NZ_CP042858.1	gb|KM233164.1|+|0-861|ARO:3003152|SHV-185	99.652	861	3	0	2657721	2658581	1	861	0.0	1574
NZ_CP042858.1	gb|DQ174308.1|+|4-865|ARO:3001123|SHV-69	99.652	861	3	0	2657721	2658581	1	861	0.0	1574
NZ_CP042858.1	gb|HQ317449.1|+|0-861|ARO:3001373|TEM-182	99.652	861	3	0	4832718	4833578	861	1	0.0	1574
NZ_CP042858.1	gb|EF534736.1|+|213-1074|ARO:3001024|TEM-158	99.652	861	3	0	4832718	4833578	861	1	0.0	1574
